"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","WDF2","WDF5","WSF2","WSF5"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-21","7.38"," 1433"," 0934","0.00","0.0","  110","   90","16.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-22","4.70"," 2205"," 2205","0.05","0.0","  230","  250","12.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-23","6.49"," 2331"," 0731","0.47","0.0","   80","  300","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-24","6.71"," 0855"," 1126","0.43","0.0","  220","  270","13.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-25","3.80"," 1200"," 1223","0.00","0.0","  140","  130","10.1","12.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-26","4.92"," 0626"," 0719","0.00","0.0","  290","  320","10.1","13.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-27","6.04"," 1234"," 1233","0.00","0.0","   80","   70","15.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-28","10.96"," 1550"," 1535","0.00","0.0","  100","   90","17.9","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-29","9.62"," 1729"," 1725","0.94","0.0","  230","  230","36.0","44.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-09-30","10.51"," 1501"," 1500","0.12","0.0","  190","  180","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-01","7.83",,,"0.34","0.0","   50","   50","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-02","9.17",,,"0.00","0.0","   40","   30","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-03","7.61",,,"0.07","0.0","  140","  140","17.9","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-04","10.07",,,"1.12","0.0","   30","  330","19.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-05","13.87",,,"0.00","0.0","  330","  330","28.0","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-06","13.20",,,"0.00","0.0","  320","  320","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-07","6.71",,,"0.00","0.0","  230","  240","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-08","8.28",,,"0.00","0.0","  280","  250","14.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-09","10.51",,,"0.00","0.0","  300","  310","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-10","9.40",,,"0.00","0.0","  330","  330","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-11","7.83",,,"0.00","0.0","   60","   90","13.0","15.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-12","12.30",,,"0.08","0.0","  100","  100","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-13","11.18",,,"0.93","0.0","   80","   70","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-14","11.41",,,"0.58","0.0","  230","  230","23.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-15","19.24",,,"0.00","0.0","  230","  260","31.1","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-16","14.99",,,"0.00","0.0","  280","  280","30.0","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-17","14.32",,,"0.00","0.0","  260","  250","28.0","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-18","8.05",,,"0.00","0.0","  230","  220","17.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-19","15.21",,,"1.17","0.0","   40","   40","30.0","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-20","13.87",,,"0.47","0.0","   30","  210","30.0","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-21","11.63",,,"0.00","0.0","  230","  250","23.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-22","9.17",,,"0.00","0.0","  270","  290","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-23","5.82",,,"0.00","0.0","  290","  290","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-24","7.16",,,"0.00","0.0","  190","  180","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-25","12.53",,,"0.01","0.0","  300","  280","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-26","5.14",,,"0.02","0.0","  280","  270","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-27","13.42",,,"1.02","0.0","   10","   10","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-28","11.18",,,"0.00","0.0","  290","  320","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-29","16.55",,,"0.85","0.4","   40","   20","31.1","38.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-30","16.78",,,"0.11","0.6","  350","  350","31.1","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-10-31","6.71",,,"0.00","0.0","  160","  140","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-01","7.16",,,"0.00","0.0","   80","   90","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-02","6.71",,,"0.00","0.0","  130","  130","10.1","13.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-03","10.07",,,"0.00","0.0","  230","  220","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-04","13.87",,,"0.00","0.0","  320","  350","23.9","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-05","7.83",,,"0.00","0.0","  350","  350","15.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-06","10.51",,,"0.00","0.0","  230","  260","17.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-07","8.95",,,"0.00","0.0","  240","  270","14.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-08","5.14",,,"0.00","0.0","  300","  300","8.9","10.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-09","5.59",,,"0.00","0.0","  180","  210","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-10","4.25",,,"1.05","0.0","  300","  330","14.1","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-11","16.33",,,"0.00","0.0","  270","  270","31.1","42.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-12","12.97",,,"0.00","0.0","  220","  220","25.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-13","11.18",,,"0.00","0.0","  200","  200","23.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-14","13.42",,,"0.00","0.0","  230","  220","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-15","12.08",,,"0.00","0.0","  280","  290","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-16","4.70",,,"0.78","0.0","  190","  220","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-17","12.30",,,"0.13","0.0","  270","  310","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-18","12.75",,,"0.00","0.0","  280","  280","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-19","16.78",,,"0.00","0.0","  230","  230","28.0","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-20","15.21",,,"0.00","0.0","  230","  230","29.1","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-21","9.62",,,"0.00","0.0","   20","   10","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-22","6.26",,,"0.03","0.0","  190","  200","23.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-23","19.69",,,"1.46","0.0","   80","   70","33.1","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-24","6.26",,,"0.00","0.0","  360","  340","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-25","10.51",,,"0.00","0.0","  260","  270","16.1","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-26","5.82",,,"0.00","0.0","  280","  290","14.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-27","4.03",,,"0.00","0.0","  210","  220","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-28","12.75",,,"0.00","0.0","  220","  230","21.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-29","6.71",,,"0.06","0.0","  110","  110","17.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-11-30","16.55",,,"0.70","0.0","  170","  180","32.0","40.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-01","10.29",,,"0.00","0.0","  330","  320","17.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-02","8.28",,,"0.00","0.0","  320","  320","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-03","8.05",,,"0.00","0.0","  320","  320","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-04","8.95",,,"0.00","0.0","  210","  220","17.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-05","9.62",,,"0.00","0.0","  210","  170","17.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-06","8.95",,,"0.09","0.0","  280","  310","16.1","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-07","6.93",,,"1.60","0.0","   40","   40","17.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-08","16.11",,,"0.89","0.0","  290","  320","36.0","48.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-09","10.07",,,"0.00","0.0","  220","  220","23.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-10","9.84",,,"0.00","0.0","  330","  330","17.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-11","7.16",,,"0.00","0.0","  220","  210","13.0","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-12","9.17",,,"0.00","0.0","  220","  220","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-13","6.71",,,"0.00","0.0","   40","   40","16.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-14","6.49",,,"0.00","0.0","   10","   10","12.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-15","16.55",,,"0.05","0.0","  210","  200","28.0","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-16","15.88",,,"0.02","0.0","  280","  280","32.0","45.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-17","11.18",,,"0.00","0.0","  360","  350","17.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-18","9.84",,,"0.00","0.0","  350","  330","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-19","14.09",,,"0.00","0.0","  230","  220","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-20","10.29",,,"0.00","0.0","  330","  350","17.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-21","9.62",,,"0.09","0.0","  220","  220","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-22","11.18",,,"0.41","0.0","  260","  270","25.1","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-23","9.40",,,"0.58","0.0","  320","  320","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-24","7.61",,,"0.00","0.0","  360","  360","15.0","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-25","7.61",,,"0.03","0.0","  200","  210","16.1","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-26","10.51",,,"0.00","0.0","  330","  320","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-27","14.09",,,"0.18","0.0","  170","  170","38.0","49.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-28","19.69",,,"0.02","0.0","  270","  270","33.1","42.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-29","14.99",,,"0.00","0.0","  280","  280","29.1","38.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-30","4.03",,,"0.00","0.0","  230","  230","14.1","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2011-12-31","6.71",,,"0.01","0.0","  290","  290","14.1","17.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-01","9.17",,,"0.01","0.0","  190","  180","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-02","13.87",,,"0.01","0.0","  270","  290","25.1","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-03","14.76",,,"0.00","0.0","  330","  320","23.9","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-04","11.86",,,"0.00","0.0","  320","  310","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-05","11.41",,,"0.00","0.0","  270","  280","21.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-06","5.82",,,"0.00","0.0","  160","  290","13.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-07","4.92",,,"0.00","0.0","  310","  300","17.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-08","11.63",,,"0.00","0.0","  280","  270","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-09","7.16",,,"0.00","0.0","  210","  190","16.1","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-10","10.07",,,"0.02","0.5","  280","  280","23.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-11","7.61",,,"0.00","0.0","  110","  120","17.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-12","19.46",,,"0.92","0.0","   30","   30","34.9","40.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-13","18.34",,,"0.05","0.0","  230","  230","40.0","51.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-14","17.22",,,"0.00","0.0","  270","  270","23.9","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-15","14.99",,,"0.00","0.0","  320","  320","23.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-16","11.18",,,"0.06","1.2","  220","  230","21.0","30.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-17","10.96",,,"0.09","0.2","  220","  240","17.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-18","20.58",,,"0.00","0.0","  270","  280","36.0","49.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-19","8.72",,,"0.01","0.3","  170","  330","19.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-20","10.96",,,"0.05","1.5","  290","  300","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-21","10.51",,,"0.18","2.9","   10","   50","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-22","7.38",,,"0.00","0.0","  350","  340","15.0","16.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-23","4.70",,,"0.20","0.0","  160","  170","10.1","14.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-24","11.41",,,"0.01","0.0","  320","  280","17.9","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-25","12.53",,,"0.00","0.0","  270","  270","19.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-26","8.05",,,"0.17","0.2","  180","  120","19.9","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-27","10.51",,,"0.89","0.0","  280","  270","29.1","36.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-28","12.53",,,"0.00","0.0","  280","  280","25.1","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-29","14.76",,,"0.00","0.0","  260","  280","23.0","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-30","13.65",,,"0.00","0.0","  300","  290","25.1","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-01-31","5.82",,,"0.00","0.0","  140","  150","13.0","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-01","8.05",,,"0.00","0.0","  280","  280","21.9","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-02","10.96",,,"0.00","0.0","   50","   60","16.1","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-03","11.18",,,"0.00","0.0","  340","  330","17.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-04","11.86",,,"0.00","0.0","  300","  300","19.9","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-05","6.71",,,"0.00","0.0","  280","  290","13.0","21.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-06","13.65",,,"0.00","0.0","  270","  230","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-07","10.29",,,"0.00","0.0","  320","  330","17.0","23.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-08","7.61",,,"0.00","0.0","  350","  330","16.1","19.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-09","9.40",,,"0.00","0.0","  280","  290","15.0","21.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-10","11.18",,,"0.00","0.0","  240","  170","17.0","25.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-11","10.74",,,"0.07","0.0","  320","  320","21.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-12","16.78",,,"0.00","0.0","  300","  300","33.1","44.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-13","13.87",,,"0.00","0.0","  280","  280","25.9","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-14","5.82",,,"0.00","0.0","  190","  280","13.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-15","2.24",,,"0.00","0.0","   70","   60","6.9","8.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-16","6.26",,,"0.04","0.0","  220","  200","15.0","17.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-17","10.51",,,"0.01","0.0","  300","  300","21.0","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-18","13.20",,,"0.00","0.0","  280","  290","21.9","29.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-19","8.50",,,"0.00","0.0","  320","  310","17.9","23.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-20","11.41",,,"0.00","0.0","  330","  330","25.9","36.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-21","9.17",,,"0.00","0.0","  190","  190","21.0","28.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-22","9.40",,,"0.00","0.0","  280","  280","17.9","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-23","12.30",,,"0.05","0.0","  270","  290","25.9","34.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-24","7.61",,,"0.54","0.0","  290","  280","21.0","25.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-25","22.82",,,"0.00","0.0","  270","  290","40.9","53.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-26","15.43",,,"0.00","0.0","  300","  290","31.1","40.9"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-27","10.96",,,"0.00","0.0","  230","  240","23.0","31.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-28","12.75",,,"0.00","0.0","  290","  280","23.9","33.1"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-02-29","8.72",,,"0.29","0.9","   90","   90","25.1","32.0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2012-03-01","22.37",,,"0.58","0.4","   80","   60","31.1","38.0"
