"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PRCP","WDF2","WDF5","WSF2","WSF5"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-02","11.18",,,"0.46","   40","   40","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-03","11.41",,,"0.03","   70","   70","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-04","13.20",,,"0.04","   70","   70","15.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-05","8.72",,,"0.01","   40","   40","14.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-06","4.92",,,"0.09","   90","   90","13.0","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-07","6.93",,,"0.00","  160","  150","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-08","12.75",,,"0.00","  220","  220","18.1","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-09","9.62",,,"0.00","  230","  220","15.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-10","7.38",,,"0.00","  240","  220","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-11","11.41",,,"0.00","  230","  240","18.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-12","10.07",,,"0.00","  230","  230","17.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-13","7.61",,,"0.00","   80","  330","11.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-14","7.61",,,"0.03","  160","  190","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-15","8.05",,,"0.01","  280","  280","11.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-16","6.71",,,"0.23","  330","  290","10.1","30.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-17","10.96",,,"0.00","  100","   80","16.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-18","8.72",,,"0.25","  120","  130","14.1","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-19","5.37",,,"0.09","  280","  290","8.9","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-20","7.38",,,"0.01","  170","  170","13.0","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-21","10.07",,,"2.49","  220","  300","15.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-22","7.38",,,"0.00","  220","  290","13.0","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-23","11.18",,,"0.46","  220","  300","17.0","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-24","6.71",,,"0.00","  200","  340","10.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-25","6.49",,,"0.35","  190","  180","11.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-26","7.38",,,"0.18","  110","   60","11.0","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-27","16.33",,,"1.76","  120","  120","27.1","38.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-28","9.62",,,"0.02","  280","  270","15.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-29","8.72",,,"0.00","  260","  280","14.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-06-30","10.74",,,"0.00","  170","  170","16.1","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-01","10.29",,,"0.00","  230","  280","16.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-02","4.25",,,"0.42","   80","   80","10.1","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-03","5.82",,,"0.00","  150","  120","8.9","13.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-04","9.62",,,"0.00","   90","   90","15.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-05","6.26",,,"0.00","  160","  190","12.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-06","7.61",,,"0.00","  180","  180","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-07","11.41",,,"0.00","  220","  220","18.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-08","7.83",,,"0.74","  210","  230","11.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-09","5.82",,,"0.78","  210","  240","12.1","42.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-10","6.93",,,"0.00","  330","  330","11.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-11","6.04",,,"0.00","  100","  100","11.0","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-12","6.04",,,"0.00","  179","  190","10.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-13","6.26",,,"0.00","  150","  160","8.9","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-14","10.07",,,"0.14","  210","  230","16.1","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-15","6.26",,,"2.72","  340","  330","11.0","47.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-16","8.72",,,"0.00","  100","  350","13.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-17","7.38",,,"0.00","  160","  180","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-18","11.63",,,"0.00","  210","  210","14.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-19","8.28",,,"0.00","  220","  220","13.0","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-20","7.83",,,"0.00","  220","  220","16.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-21","6.04",,,"0.00","  230","  220","11.0","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-22","7.61",,,"0.00","  290","  290","12.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-23","6.26",,,"0.00","  170","  170","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-24","5.59",,,"0.00","  110","  100","11.0","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-25","6.71",,,"0.00","  220","  220","12.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-26","10.74",,,"0.00","  220","  210","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-27","7.38",,,"0.34","  180","  330","11.0","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-28","6.49",,,"0.00","  220","  230","12.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-29","8.95",,,"0.00","  230","  230","16.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-30","11.63",,,"0.00","  220","  220","17.0","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-07-31","6.04",,,"0.00","  210","  190","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-01","8.05",,,"0.00","  270","  270","15.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-02","6.93",,,"0.00","  220","  160","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-03","10.96",,,"0.00","  220","  220","17.0","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-04","10.29",,,"0.00","  260","  270","15.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-05","7.16",,,"0.04","  290","  290","14.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-06","6.04",,,"0.00","   90","  120","10.1","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-07","8.95",,,"0.00","   80","   70","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-08","7.83",,,"0.00","   70","   60","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-09","7.83",,,"0.00","   90","   90","14.1","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-10","6.93",,,"0.00","  120","  180","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-11","11.41",,,"0.56","  230","  230","18.1","30.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-12","6.49",,,"0.00","  270","  300","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-13","6.26",,,"0.00","  190","  180","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-14","7.38",,,"0.00","  210","  210","13.0","21.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-15","7.61",,,"0.00","  230","  210","10.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-16","9.40",,,"0.00","  230","  210","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-17","9.17",,,"0.00","  230","  210","12.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-18","8.72",,,"0.00","  180","  180","13.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-19","8.50",,,"0.00","  180","  180","13.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-20","10.07",,,"0.00","  160","  150","13.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-21","6.49",,,"0.32","  110","  210","12.1","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-22","7.83",,,"0.00","   90","   90","13.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-23","5.82",,,"0.00","  100","  100","12.1","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-24","6.49",,,"0.00","  180","  170","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-25","7.83",,,"0.00","  210","  290","10.1","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-26","7.38",,,"0.00","  210","  300","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-27","5.82",,,"0.00","  160","  190","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-28","6.93",,,"0.00","  190","  180","11.0","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-29","7.38",,,"0.00","  230","  190","11.0","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-30","10.51",,,"0.00","  220","  220","16.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-08-31","10.51",,,"0.00","  250","  250","15.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-01","7.16",,,"0.00","  130","  261","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-02","6.04",,,"0.00","  170","  180","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-03","5.37",,,"0.00","  120","  110","10.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-04","9.84",,,"0.00","   80","   70","17.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-05","11.41",,,"0.00","   80","   70","16.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-06","6.49",,,"0.00","  130","  110","8.9","16.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-07","7.83",,,"0.00","  180","  220","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-08","9.17",,,"0.00","  210","  210","13.0","21.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-09","10.51",,,"0.00","  230","  180","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-10","5.59",,,"0.40","  230","  230","10.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-11","5.82",,,"0.07","  330","  350","10.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-12","8.50",,,"0.34","  130","  130","18.1","28.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-13","7.16",,,"0.02","  290","  300","12.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-14","8.95",,,"0.00","  290","  290","13.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-15","6.26",,,"0.00","  210","  210","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-16","5.82",,,"0.00","  160","  210","10.1","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-17","5.37",,,"0.00","  170","  170","8.9","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-18","6.26",,,"0.00","  160","  180","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-19","6.49",,,"0.00","  180","  180","12.1","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-20","7.38",,,"0.00","   70","   10","12.1","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-21","13.20",,,"0.00","   90","   90","19.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-22","11.41",,,"0.00","   80","   40","15.0","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-23","8.72",,,"0.00","   80","   60","14.1","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-24","8.05",,,"0.00","   90","   70","17.0","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-25","17.22",,,"0.00","   90","   80","21.0","30.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-26","19.24",,,"0.00","   80","   80","23.9","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-27","12.53",,,"0.00","   80","   70","18.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-28","6.49",,,"0.00","   90","  100","12.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-29","6.71",,,"1.05","  140","  150","13.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-09-30","10.29",,,"0.49","  170","  170","19.9","33.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-01","16.33",,,"0.81","   40","   60","19.0","34.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-02","22.82",,,"1.50","   40","   60","27.1","40.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-03","25.05",,,"0.42","   70","   60","31.1","44.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-04","20.80",,,"0.00","   70","   70","27.1","40.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-05","12.30",,,"0.00","   40","   30","17.0","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-06","5.82",,,"0.00","  100","   90","11.0","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-07","5.59",,,"0.00","  340","  340","8.9","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-08","5.14",,,"0.00","  120","  150","10.1","13.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-09","10.96",,,"0.17","  220","  220","19.9","30.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-10","10.07",,,"0.00","   40","   40","15.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-11","4.70",,,"0.00","  170","  170","10.1","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-12","6.26",,,"0.00","  200","  220","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-13","9.84",,,"0.01","  230","  230","18.1","31.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-14","7.16",,,"0.00","  290","  290","14.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-15","6.49",,,"0.00","  290","  300","8.9","19.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-16","8.50",,,"0.00","  230","  230","18.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-17","6.93",,,"0.00","  330","  330","11.0","23.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-18","8.05",,,"0.00","  290","  320","12.1","27.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-19","7.83",,,"0.00","  250","  340","13.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-20","13.65",,,"0.00","  260","  260","17.0","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-21","8.28",,,"0.00","  210","  210","11.0","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-22","9.84",,,"0.00","  220","  230","16.1","25.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-23","8.28",,,"0.00","   70","   10","13.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-24","7.38",,,"0.00","  110","  140","11.0","17.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-25","8.50",,,"0.02","  250","  250","14.1","23.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-26","8.50",,,"0.00","   80","  360","13.0","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-27","13.65",,,"0.00","   80","   80","18.1","25.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-28","16.55",,,"0.50","  170","  170","21.9","38.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-29","10.07",,,"0.03","  200","  220","17.0","30.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-30","6.26",,,"0.00","  330","  320","8.9","19.9"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-10-31","6.49",,,"0.00","  220","  220","8.9","18.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-11-01","11.63",,,"0.00","  230","  230","19.0","29.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-11-02","3.58",,,"0.00","  260","  270","8.1","14.1"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-11-03","3.80",,,"0.00","  220","  220","8.9","15.0"
"USW00013724","ATLANTIC CITY MARINA, NJ US","39.37778","-74.42361","3.0","2015-11-04","4.92",,,"0.00","   80","   80","10.1","16.1"
