"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","WDF2","WDF5","WSF2","WSF5"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-01","5.59"," 1839"," 1757","0.00","0.0","0.0","  210","  200","13.0","17.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-02","7.61"," 0847"," 0838","0.00","0.0","0.0","  240","  230","15.0","21.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-03","9.40"," 0541"," 0529","0.22","0.0","0.0","  240","  230","23.9","36.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-04","7.83"," 1525"," 1524","0.00","0.0","0.0","  260","  260","25.9","34.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-05","3.80"," 1549"," 1535","0.00","0.0","0.0","  130","  130","16.1","21.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-06","9.62"," 1444"," 1444","0.00","0.0","0.0","  280","  280","25.1","33.1"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-07","4.25"," 1816"," 1816","0.00","0.0","0.0","  150","  150","14.1","21.0"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-08","16.78"," 1259"," 1255","0.00","0.0","0.0","  270","  280","36.0","51.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-09","13.42"," 1252"," 0855","0.00","0.0","0.0","  280","  320","28.0","38.9"
"USW00093721","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","39.1733","-76.684","47.5","2010-05-10","6.93"," 1405"," 1500","0.00","0.0","0.0","  330","  280","17.9","30.0"
